subject,behavior,count,total_duration_s,video_id
2nd Goby,AWAY,0,0,g353
2nd Goby,CONTACT,0,0,g353
2nd Goby,APART,0,0,g353
2nd Goby,EAT,0,NA,g353
2nd Goby,DEFENCE,0,NA,g353
2nd Goby,DASH,0,NA,g353
2nd Goby,OUT OF FRME,0,0,g353
2nd Goby,BLACK EYES,0,0,g353
2nd Goby,CHASE HETERO,0,NA,g353
2nd Goby,CHASE CON,0,NA,g353
2nd Goby,CHASE UNKNOWN,0,NA,g353
1st Shrimp,INSIDE,0,0,g354
1st Shrimp,EDGE,0,0,g354
1st Shrimp,NEAR,0,0,g354
1st Shrimp,AWAY,0,0,g354
1st Shrimp,CONTACT,0,0,g354
1st Shrimp,APART,0,0,g354
1st Shrimp,EAT,0,NA,g354
1st Shrimp,DEFENCE,0,NA,g354
1st Shrimp,DASH,0,NA,g354
1st Shrimp,OUT OF FRME,0,0,g354
1st Shrimp,BLACK EYES,0,0,g354
1st Shrimp,CHASE HETERO,0,NA,g354
1st Shrimp,CHASE CON,0,NA,g354
1st Shrimp,CHASE UNKNOWN,0,NA,g354
2nd Shrimp,INSIDE,0,0,g354
2nd Shrimp,EDGE,0,0,g354
2nd Shrimp,NEAR,0,0,g354
2nd Shrimp,AWAY,0,0,g354
2nd Shrimp,CONTACT,0,0,g354
2nd Shrimp,APART,0,0,g354
2nd Shrimp,EAT,0,NA,g354
2nd Shrimp,DEFENCE,0,NA,g354
2nd Shrimp,DASH,0,NA,g354
2nd Shrimp,OUT OF FRME,0,0,g354
2nd Shrimp,BLACK EYES,0,0,g354
2nd Shrimp,CHASE HETERO,0,NA,g354
2nd Shrimp,CHASE CON,0,NA,g354
2nd Shrimp,CHASE UNKNOWN,0,NA,g354
3rd Shrimp,INSIDE,0,0,g354
3rd Shrimp,EDGE,0,0,g354
3rd Shrimp,NEAR,0,0,g354
3rd Shrimp,AWAY,0,0,g354
3rd Shrimp,CONTACT,0,0,g354
3rd Shrimp,APART,0,0,g354
3rd Shrimp,EAT,0,NA,g354
3rd Shrimp,DEFENCE,0,NA,g354
3rd Shrimp,DASH,0,NA,g354
3rd Shrimp,OUT OF FRME,0,0,g354
3rd Shrimp,BLACK EYES,0,0,g354
3rd Shrimp,CHASE HETERO,0,NA,g354
3rd Shrimp,CHASE CON,0,NA,g354
3rd Shrimp,CHASE UNKNOWN,0,NA,g354
1st Goby,INSIDE,0,0,g354
1st Goby,EDGE,1,62.772,g354
1st Goby,NEAR,1,3.03,g354
1st Goby,AWAY,1,234.196,g354
1st Goby,CONTACT,1,62.772,g354
1st Goby,APART,1,237.227,g354
1st Goby,EAT,0,NA,g354
1st Goby,DEFENCE,0,NA,g354
1st Goby,DASH,0,NA,g354
1st Goby,OUT OF FRME,1,232.694,g354
1st Goby,BLACK EYES,0,0,g354
1st Goby,CHASE HETERO,0,NA,g354
1st Goby,CHASE CON,0,NA,g354
1st Goby,CHASE UNKNOWN,0,NA,g354
2nd Goby,INSIDE,0,0,g354
2nd Goby,EDGE,0,0,g354
2nd Goby,NEAR,0,0,g354
2nd Goby,AWAY,0,0,g354
2nd Goby,CONTACT,0,0,g354
2nd Goby,APART,0,0,g354
2nd Goby,EAT,0,NA,g354
2nd Goby,DEFENCE,0,NA,g354
2nd Goby,DASH,0,NA,g354
2nd Goby,OUT OF FRME,0,0,g354
2nd Goby,BLACK EYES,0,0,g354
2nd Goby,CHASE HETERO,0,NA,g354
2nd Goby,CHASE CON,0,NA,g354
2nd Goby,CHASE UNKNOWN,0,NA,g354
1st Shrimp,INSIDE,0,0,g355
1st Shrimp,EDGE,0,0,g355
1st Shrimp,NEAR,0,0,g355
1st Shrimp,AWAY,0,0,g355
1st Shrimp,CONTACT,0,0,g355
1st Shrimp,APART,0,0,g355
1st Shrimp,EAT,0,NA,g355
1st Shrimp,DEFENCE,0,NA,g355
1st Shrimp,DASH,0,NA,g355
1st Shrimp,OUT OF FRME,0,0,g355
1st Shrimp,BLACK EYES,0,0,g355
1st Shrimp,CHASE HETERO,0,NA,g355
1st Shrimp,CHASE CON,0,NA,g355
1st Shrimp,CHASE UNKNOWN,0,NA,g355
2nd Shrimp,INSIDE,0,0,g355
2nd Shrimp,EDGE,0,0,g355
2nd Shrimp,NEAR,0,0,g355
2nd Shrimp,AWAY,0,0,g355
2nd Shrimp,CONTACT,0,0,g355
2nd Shrimp,APART,0,0,g355
2nd Shrimp,EAT,0,NA,g355
2nd Shrimp,DEFENCE,0,NA,g355
2nd Shrimp,DASH,0,NA,g355
2nd Shrimp,OUT OF FRME,0,0,g355
2nd Shrimp,BLACK EYES,0,0,g355
2nd Shrimp,CHASE HETERO,0,NA,g355
2nd Shrimp,CHASE CON,0,NA,g355
2nd Shrimp,CHASE UNKNOWN,0,NA,g355
3rd Shrimp,INSIDE,0,0,g355
3rd Shrimp,EDGE,0,0,g355
3rd Shrimp,NEAR,0,0,g355
3rd Shrimp,AWAY,0,0,g355
3rd Shrimp,CONTACT,0,0,g355
3rd Shrimp,APART,0,0,g355
3rd Shrimp,EAT,0,NA,g355
3rd Shrimp,DEFENCE,0,NA,g355
3rd Shrimp,DASH,0,NA,g355
3rd Shrimp,OUT OF FRME,0,0,g355
3rd Shrimp,BLACK EYES,0,0,g355
3rd Shrimp,CHASE HETERO,0,NA,g355
3rd Shrimp,CHASE CON,0,NA,g355
3rd Shrimp,CHASE UNKNOWN,0,NA,g355
1st Goby,INSIDE,0,0,g355
1st Goby,EDGE,3,231.062,g355
1st Goby,NEAR,5,67.707,g355
1st Goby,AWAY,2,1.222,g355
1st Goby,CONTACT,3,231.062,g355
1st Goby,APART,3,68.933,g355
1st Goby,EAT,2,NA,g355
1st Goby,DEFENCE,1,NA,g355
1st Goby,DASH,0,NA,g355
1st Goby,OUT OF FRME,0,0,g355
1st Goby,BLACK EYES,1,8.988,g355
1st Goby,CHASE HETERO,0,NA,g355
1st Goby,CHASE CON,0,NA,g355
1st Goby,CHASE UNKNOWN,0,NA,g355
2nd Goby,INSIDE,0,0,g355
2nd Goby,EDGE,0,0,g355
2nd Goby,NEAR,0,0,g355
2nd Goby,AWAY,0,0,g355
2nd Goby,CONTACT,0,0,g355
2nd Goby,APART,0,0,g355
2nd Goby,EAT,0,NA,g355
2nd Goby,DEFENCE,0,NA,g355
2nd Goby,DASH,0,NA,g355
2nd Goby,OUT OF FRME,0,0,g355
2nd Goby,BLACK EYES,0,0,g355
2nd Goby,CHASE HETERO,0,NA,g355
2nd Goby,CHASE CON,0,NA,g355
2nd Goby,CHASE UNKNOWN,0,NA,g355
1st Shrimp,INSIDE,0,0,g356
1st Shrimp,EDGE,0,0,g356
1st Shrimp,NEAR,0,0,g356
1st Shrimp,AWAY,0,0,g356
1st Shrimp,CONTACT,0,0,g356
1st Shrimp,APART,0,0,g356
1st Shrimp,EAT,0,NA,g356
1st Shrimp,DEFENCE,0,NA,g356
1st Shrimp,DASH,0,NA,g356
1st Shrimp,OUT OF FRME,0,0,g356
1st Shrimp,BLACK EYES,0,0,g356
1st Shrimp,CHASE HETERO,0,NA,g356
1st Shrimp,CHASE CON,0,NA,g356
1st Shrimp,CHASE UNKNOWN,0,NA,g356
2nd Shrimp,INSIDE,0,0,g356
2nd Shrimp,EDGE,0,0,g356
2nd Shrimp,NEAR,0,0,g356
2nd Shrimp,AWAY,0,0,g356
2nd Shrimp,CONTACT,0,0,g356
2nd Shrimp,APART,0,0,g356
2nd Shrimp,EAT,0,NA,g356
2nd Shrimp,DEFENCE,0,NA,g356
2nd Shrimp,DASH,0,NA,g356
2nd Shrimp,OUT OF FRME,0,0,g356
2nd Shrimp,BLACK EYES,0,0,g356
2nd Shrimp,CHASE HETERO,0,NA,g356
2nd Shrimp,CHASE CON,0,NA,g356
2nd Shrimp,CHASE UNKNOWN,0,NA,g356
3rd Shrimp,INSIDE,0,0,g356
3rd Shrimp,EDGE,0,0,g356
3rd Shrimp,NEAR,0,0,g356
3rd Shrimp,AWAY,0,0,g356
3rd Shrimp,CONTACT,0,0,g356
3rd Shrimp,APART,0,0,g356
3rd Shrimp,EAT,0,NA,g356
3rd Shrimp,DEFENCE,0,NA,g356
3rd Shrimp,DASH,0,NA,g356
3rd Shrimp,OUT OF FRME,0,0,g356
3rd Shrimp,BLACK EYES,0,0,g356
3rd Shrimp,CHASE HETERO,0,NA,g356
3rd Shrimp,CHASE CON,0,NA,g356
3rd Shrimp,CHASE UNKNOWN,0,NA,g356
1st Goby,INSIDE,0,0,g356
1st Goby,EDGE,3,253.745,g356
1st Goby,NEAR,3,44.75,g356
1st Goby,AWAY,1,1.499,g356
1st Goby,CONTACT,3,253.745,g356
1st Goby,APART,2,46.251,g356
1st Goby,EAT,3,NA,g356
1st Goby,DEFENCE,0,NA,g356
1st Goby,DASH,0,NA,g356
1st Goby,OUT OF FRME,0,0,g356
1st Goby,BLACK EYES,0,0,g356
1st Goby,CHASE HETERO,0,NA,g356
1st Goby,CHASE CON,0,NA,g356
1st Goby,CHASE UNKNOWN,0,NA,g356
2nd Goby,INSIDE,0,0,g356
2nd Goby,EDGE,0,0,g356
2nd Goby,NEAR,0,0,g356
2nd Goby,AWAY,0,0,g356
2nd Goby,CONTACT,0,0,g356
2nd Goby,APART,0,0,g356
2nd Goby,EAT,0,NA,g356
2nd Goby,DEFENCE,0,NA,g356
2nd Goby,DASH,0,NA,g356
2nd Goby,OUT OF FRME,0,0,g356
2nd Goby,BLACK EYES,0,0,g356
2nd Goby,CHASE HETERO,0,NA,g356
2nd Goby,CHASE CON,0,NA,g356
2nd Goby,CHASE UNKNOWN,0,NA,g356
1st Shrimp,INSIDE,0,0,g357
1st Shrimp,EDGE,0,0,g357
1st Shrimp,NEAR,0,0,g357
1st Shrimp,AWAY,0,0,g357
1st Shrimp,CONTACT,0,0,g357
1st Shrimp,APART,0,0,g357
1st Shrimp,EAT,0,NA,g357
1st Shrimp,DEFENCE,0,NA,g357
1st Shrimp,DASH,0,NA,g357
1st Shrimp,OUT OF FRME,0,0,g357
1st Shrimp,BLACK EYES,0,0,g357
1st Shrimp,CHASE HETERO,0,NA,g357
1st Shrimp,CHASE CON,0,NA,g357
1st Shrimp,CHASE UNKNOWN,0,NA,g357
2nd Shrimp,INSIDE,0,0,g357
2nd Shrimp,EDGE,0,0,g357
2nd Shrimp,NEAR,0,0,g357
2nd Shrimp,AWAY,0,0,g357
2nd Shrimp,CONTACT,0,0,g357
2nd Shrimp,APART,0,0,g357
2nd Shrimp,EAT,0,NA,g357
2nd Shrimp,DEFENCE,0,NA,g357
2nd Shrimp,DASH,0,NA,g357
2nd Shrimp,OUT OF FRME,0,0,g357
2nd Shrimp,BLACK EYES,0,0,g357
2nd Shrimp,CHASE HETERO,0,NA,g357
2nd Shrimp,CHASE CON,0,NA,g357
2nd Shrimp,CHASE UNKNOWN,0,NA,g357
3rd Shrimp,INSIDE,0,0,g357
3rd Shrimp,EDGE,0,0,g357
3rd Shrimp,NEAR,0,0,g357
3rd Shrimp,AWAY,0,0,g357
3rd Shrimp,CONTACT,0,0,g357
3rd Shrimp,APART,0,0,g357
3rd Shrimp,EAT,0,NA,g357
3rd Shrimp,DEFENCE,0,NA,g357
3rd Shrimp,DASH,0,NA,g357
3rd Shrimp,OUT OF FRME,0,0,g357
3rd Shrimp,BLACK EYES,0,0,g357
3rd Shrimp,CHASE HETERO,0,NA,g357
3rd Shrimp,CHASE CON,0,NA,g357
3rd Shrimp,CHASE UNKNOWN,0,NA,g357
1st Goby,INSIDE,0,0,g357
1st Goby,EDGE,3,294.462,g357
1st Goby,NEAR,2,5.534,g357
1st Goby,AWAY,0,0,g357
1st Goby,CONTACT,3,294.462,g357
1st Goby,APART,2,5.534,g357
1st Goby,EAT,2,NA,g357
1st Goby,DEFENCE,0,NA,g357
1st Goby,DASH,0,NA,g357
1st Goby,OUT OF FRME,0,0,g357
1st Goby,BLACK EYES,0,0,g357
1st Goby,CHASE HETERO,0,NA,g357
1st Goby,CHASE CON,0,NA,g357
1st Goby,CHASE UNKNOWN,0,NA,g357
2nd Goby,INSIDE,0,0,g357
2nd Goby,EDGE,0,0,g357
2nd Goby,NEAR,0,0,g357
2nd Goby,AWAY,0,0,g357
2nd Goby,CONTACT,0,0,g357
2nd Goby,APART,0,0,g357
2nd Goby,EAT,0,NA,g357
2nd Goby,DEFENCE,0,NA,g357
2nd Goby,DASH,0,NA,g357
2nd Goby,OUT OF FRME,0,0,g357
2nd Goby,BLACK EYES,0,0,g357
2nd Goby,CHASE HETERO,0,NA,g357
2nd Goby,CHASE CON,0,NA,g357
2nd Goby,CHASE UNKNOWN,0,NA,g357
1st Shrimp,INSIDE,0,0,g358
1st Shrimp,EDGE,0,0,g358
1st Shrimp,NEAR,0,0,g358
1st Shrimp,AWAY,0,0,g358
1st Shrimp,CONTACT,0,0,g358
1st Shrimp,APART,0,0,g358
1st Shrimp,EAT,0,NA,g358
1st Shrimp,DEFENCE,0,NA,g358
1st Shrimp,DASH,0,NA,g358
1st Shrimp,OUT OF FRME,0,0,g358
1st Shrimp,BLACK EYES,0,0,g358
1st Shrimp,CHASE HETERO,0,NA,g358
1st Shrimp,CHASE CON,0,NA,g358
1st Shrimp,CHASE UNKNOWN,0,NA,g358
2nd Shrimp,INSIDE,0,0,g358
2nd Shrimp,EDGE,0,0,g358
2nd Shrimp,NEAR,0,0,g358
2nd Shrimp,AWAY,0,0,g358
2nd Shrimp,CONTACT,0,0,g358
2nd Shrimp,APART,0,0,g358
2nd Shrimp,EAT,0,NA,g358
2nd Shrimp,DEFENCE,0,NA,g358
2nd Shrimp,DASH,0,NA,g358
2nd Shrimp,OUT OF FRME,0,0,g358
2nd Shrimp,BLACK EYES,0,0,g358
2nd Shrimp,CHASE HETERO,0,NA,g358
2nd Shrimp,CHASE CON,0,NA,g358
2nd Shrimp,CHASE UNKNOWN,0,NA,g358
3rd Shrimp,INSIDE,0,0,g358
3rd Shrimp,EDGE,0,0,g358
3rd Shrimp,NEAR,0,0,g358
3rd Shrimp,AWAY,0,0,g358
3rd Shrimp,CONTACT,0,0,g358
3rd Shrimp,APART,0,0,g358
3rd Shrimp,EAT,0,NA,g358
3rd Shrimp,DEFENCE,0,NA,g358
3rd Shrimp,DASH,0,NA,g358
3rd Shrimp,OUT OF FRME,0,0,g358
3rd Shrimp,BLACK EYES,0,0,g358
3rd Shrimp,CHASE HETERO,0,NA,g358
3rd Shrimp,CHASE CON,0,NA,g358
3rd Shrimp,CHASE UNKNOWN,0,NA,g358
1st Goby,INSIDE,0,0,g358
1st Goby,EDGE,0,0,g358
1st Goby,NEAR,0,0,g358
1st Goby,AWAY,NA,NA,g358
1st Goby,CONTACT,0,0,g358
1st Goby,APART,NA,NA,g358
1st Goby,EAT,0,NA,g358
1st Goby,DEFENCE,0,NA,g358
1st Goby,DASH,0,NA,g358
1st Goby,OUT OF FRME,NA,NA,g358
1st Goby,BLACK EYES,0,0,g358
1st Goby,CHASE HETERO,0,NA,g358
1st Goby,CHASE CON,0,NA,g358
1st Goby,CHASE UNKNOWN,0,NA,g358
2nd Goby,INSIDE,0,0,g358
2nd Goby,EDGE,0,0,g358
2nd Goby,NEAR,0,0,g358
2nd Goby,AWAY,0,0,g358
2nd Goby,CONTACT,0,0,g358
2nd Goby,APART,0,0,g358
2nd Goby,EAT,0,NA,g358
2nd Goby,DEFENCE,0,NA,g358
2nd Goby,DASH,0,NA,g358
2nd Goby,OUT OF FRME,0,0,g358
2nd Goby,BLACK EYES,0,0,g358
2nd Goby,CHASE HETERO,0,NA,g358
2nd Goby,CHASE CON,0,NA,g358
2nd Goby,CHASE UNKNOWN,0,NA,g358
1st Shrimp,INSIDE,0,0,g360
1st Shrimp,EDGE,0,0,g360
1st Shrimp,NEAR,0,0,g360
1st Shrimp,AWAY,0,0,g360
1st Shrimp,CONTACT,0,0,g360
1st Shrimp,APART,0,0,g360
1st Shrimp,EAT,0,NA,g360
1st Shrimp,DEFENCE,0,NA,g360
1st Shrimp,DASH,0,NA,g360
1st Shrimp,OUT OF FRME,0,0,g360
1st Shrimp,BLACK EYES,0,0,g360
1st Shrimp,CHASE HETERO,0,NA,g360
1st Shrimp,CHASE CON,0,NA,g360
1st Shrimp,CHASE UNKNOWN,0,NA,g360
2nd Shrimp,INSIDE,0,0,g360
2nd Shrimp,EDGE,0,0,g360
2nd Shrimp,NEAR,0,0,g360
2nd Shrimp,AWAY,0,0,g360
2nd Shrimp,CONTACT,0,0,g360
2nd Shrimp,APART,0,0,g360
2nd Shrimp,EAT,0,NA,g360
2nd Shrimp,DEFENCE,0,NA,g360
2nd Shrimp,DASH,0,NA,g360
2nd Shrimp,OUT OF FRME,0,0,g360
2nd Shrimp,BLACK EYES,0,0,g360
2nd Shrimp,CHASE HETERO,0,NA,g360
2nd Shrimp,CHASE CON,0,NA,g360
2nd Shrimp,CHASE UNKNOWN,0,NA,g360
3rd Shrimp,INSIDE,0,0,g360
3rd Shrimp,EDGE,0,0,g360
3rd Shrimp,NEAR,0,0,g360
3rd Shrimp,AWAY,0,0,g360
3rd Shrimp,CONTACT,0,0,g360
3rd Shrimp,APART,0,0,g360
3rd Shrimp,EAT,0,NA,g360
3rd Shrimp,DEFENCE,0,NA,g360
3rd Shrimp,DASH,0,NA,g360
3rd Shrimp,OUT OF FRME,0,0,g360
3rd Shrimp,BLACK EYES,0,0,g360
3rd Shrimp,CHASE HETERO,0,NA,g360
3rd Shrimp,CHASE CON,0,NA,g360
3rd Shrimp,CHASE UNKNOWN,0,NA,g360
1st Goby,INSIDE,0,0,g360
1st Goby,EDGE,0,0,g360
1st Goby,NEAR,1,184.452,g360
1st Goby,AWAY,1,115.547,g360
1st Goby,CONTACT,2,183.453,g360
1st Goby,APART,2,116.544,g360
1st Goby,EAT,0,NA,g360
1st Goby,DEFENCE,0,NA,g360
1st Goby,DASH,0,NA,g360
1st Goby,OUT OF FRME,1,115.547,g360
1st Goby,BLACK EYES,0,0,g360
1st Goby,CHASE HETERO,0,NA,g360
1st Goby,CHASE CON,0,NA,g360
1st Goby,CHASE UNKNOWN,0,NA,g360
2nd Goby,INSIDE,0,0,g360
2nd Goby,EDGE,0,0,g360
2nd Goby,NEAR,0,0,g360
2nd Goby,AWAY,0,0,g360
2nd Goby,CONTACT,0,0,g360
2nd Goby,APART,0,0,g360
2nd Goby,EAT,0,NA,g360
2nd Goby,DEFENCE,0,NA,g360
2nd Goby,DASH,0,NA,g360
2nd Goby,OUT OF FRME,0,0,g360
2nd Goby,BLACK EYES,0,0,g360
2nd Goby,CHASE HETERO,0,NA,g360
2nd Goby,CHASE CON,0,NA,g360
2nd Goby,CHASE UNKNOWN,0,NA,g360
1st Shrimp,INSIDE,0,0,g361
1st Shrimp,EDGE,0,0,g361
1st Shrimp,NEAR,0,0,g361
1st Shrimp,AWAY,0,0,g361
1st Shrimp,CONTACT,0,0,g361
1st Shrimp,APART,0,0,g361
1st Shrimp,EAT,0,NA,g361
1st Shrimp,DEFENCE,0,NA,g361
1st Shrimp,DASH,0,NA,g361
1st Shrimp,OUT OF FRME,0,0,g361
1st Shrimp,BLACK EYES,0,0,g361
1st Shrimp,CHASE HETERO,0,NA,g361
1st Shrimp,CHASE CON,0,NA,g361
1st Shrimp,CHASE UNKNOWN,0,NA,g361
2nd Shrimp,INSIDE,0,0,g361
2nd Shrimp,EDGE,0,0,g361
2nd Shrimp,NEAR,0,0,g361
2nd Shrimp,AWAY,0,0,g361
2nd Shrimp,CONTACT,0,0,g361
2nd Shrimp,APART,0,0,g361
2nd Shrimp,EAT,0,NA,g361
2nd Shrimp,DEFENCE,0,NA,g361
2nd Shrimp,DASH,0,NA,g361
2nd Shrimp,OUT OF FRME,0,0,g361
2nd Shrimp,BLACK EYES,0,0,g361
2nd Shrimp,CHASE HETERO,0,NA,g361
2nd Shrimp,CHASE CON,0,NA,g361
2nd Shrimp,CHASE UNKNOWN,0,NA,g361
3rd Shrimp,INSIDE,0,0,g361
3rd Shrimp,EDGE,0,0,g361
3rd Shrimp,NEAR,0,0,g361
3rd Shrimp,AWAY,0,0,g361
3rd Shrimp,CONTACT,0,0,g361
3rd Shrimp,APART,0,0,g361
3rd Shrimp,EAT,0,NA,g361
3rd Shrimp,DEFENCE,0,NA,g361
3rd Shrimp,DASH,0,NA,g361
3rd Shrimp,OUT OF FRME,0,0,g361
3rd Shrimp,BLACK EYES,0,0,g361
3rd Shrimp,CHASE HETERO,0,NA,g361
3rd Shrimp,CHASE CON,0,NA,g361
3rd Shrimp,CHASE UNKNOWN,0,NA,g361
1st Goby,INSIDE,0,0,g361
1st Goby,EDGE,0,0,g361
1st Goby,NEAR,2,67.403,g361
1st Goby,AWAY,2,232.594,g361
1st Goby,CONTACT,3,264.363,g361
1st Goby,APART,3,35.632,g361
1st Goby,EAT,14,NA,g361
1st Goby,DEFENCE,0,NA,g361
1st Goby,DASH,0,NA,g361
1st Goby,OUT OF FRME,0,0,g361
1st Goby,BLACK EYES,0,0,g361
1st Goby,CHASE HETERO,0,NA,g361
1st Goby,CHASE CON,0,NA,g361
1st Goby,CHASE UNKNOWN,0,NA,g361
2nd Goby,INSIDE,0,0,g361
2nd Goby,EDGE,0,0,g361
2nd Goby,NEAR,0,0,g361
2nd Goby,AWAY,0,0,g361
2nd Goby,CONTACT,0,0,g361
2nd Goby,APART,0,0,g361
2nd Goby,EAT,0,NA,g361
2nd Goby,DEFENCE,0,NA,g361
2nd Goby,DASH,0,NA,g361
2nd Goby,OUT OF FRME,0,0,g361
2nd Goby,BLACK EYES,0,0,g361
2nd Goby,CHASE HETERO,0,NA,g361
2nd Goby,CHASE CON,0,NA,g361
2nd Goby,CHASE UNKNOWN,0,NA,g361
1st Shrimp,INSIDE,0,0,g362
1st Shrimp,EDGE,0,0,g362
1st Shrimp,NEAR,0,0,g362
1st Shrimp,AWAY,0,0,g362
1st Shrimp,CONTACT,0,0,g362
1st Shrimp,APART,0,0,g362
1st Shrimp,EAT,0,NA,g362
1st Shrimp,DEFENCE,0,NA,g362
1st Shrimp,DASH,0,NA,g362
1st Shrimp,OUT OF FRME,0,0,g362
1st Shrimp,BLACK EYES,0,0,g362
1st Shrimp,CHASE HETERO,0,NA,g362
1st Shrimp,CHASE CON,0,NA,g362
1st Shrimp,CHASE UNKNOWN,0,NA,g362
2nd Shrimp,INSIDE,0,0,g362
2nd Shrimp,EDGE,0,0,g362
2nd Shrimp,NEAR,0,0,g362
2nd Shrimp,AWAY,0,0,g362
2nd Shrimp,CONTACT,0,0,g362
2nd Shrimp,APART,0,0,g362
2nd Shrimp,EAT,0,NA,g362
2nd Shrimp,DEFENCE,0,NA,g362
2nd Shrimp,DASH,0,NA,g362
2nd Shrimp,OUT OF FRME,0,0,g362
2nd Shrimp,BLACK EYES,0,0,g362
2nd Shrimp,CHASE HETERO,0,NA,g362
2nd Shrimp,CHASE CON,0,NA,g362
2nd Shrimp,CHASE UNKNOWN,0,NA,g362
3rd Shrimp,INSIDE,0,0,g362
3rd Shrimp,EDGE,0,0,g362
3rd Shrimp,NEAR,0,0,g362
3rd Shrimp,AWAY,0,0,g362
3rd Shrimp,CONTACT,0,0,g362
3rd Shrimp,APART,0,0,g362
3rd Shrimp,EAT,0,NA,g362
3rd Shrimp,DEFENCE,0,NA,g362
3rd Shrimp,DASH,0,NA,g362
3rd Shrimp,OUT OF FRME,0,0,g362
3rd Shrimp,BLACK EYES,0,0,g362
3rd Shrimp,CHASE HETERO,0,NA,g362
3rd Shrimp,CHASE CON,0,NA,g362
3rd Shrimp,CHASE UNKNOWN,0,NA,g362
1st Goby,INSIDE,0,0,g362
1st Goby,EDGE,2,8.187,g362
1st Goby,NEAR,4,50.971,g362
1st Goby,AWAY,3,240.834,g362
1st Goby,CONTACT,3,285.679,g362
1st Goby,APART,2,14.317,g362
1st Goby,EAT,10,NA,g362
1st Goby,DEFENCE,0,NA,g362
1st Goby,DASH,0,NA,g362
1st Goby,OUT OF FRME,0,0,g362
1st Goby,BLACK EYES,0,0,g362
1st Goby,CHASE HETERO,0,NA,g362
1st Goby,CHASE CON,0,NA,g362
1st Goby,CHASE UNKNOWN,0,NA,g362
2nd Goby,INSIDE,0,0,g362
2nd Goby,EDGE,0,0,g362
2nd Goby,NEAR,0,0,g362
2nd Goby,AWAY,0,0,g362
2nd Goby,CONTACT,0,0,g362
2nd Goby,APART,0,0,g362
2nd Goby,EAT,0,NA,g362
2nd Goby,DEFENCE,0,NA,g362
2nd Goby,DASH,0,NA,g362
2nd Goby,OUT OF FRME,0,0,g362
2nd Goby,BLACK EYES,0,0,g362
2nd Goby,CHASE HETERO,0,NA,g362
2nd Goby,CHASE CON,0,NA,g362
2nd Goby,CHASE UNKNOWN,0,NA,g362
1st Shrimp,INSIDE,0,0,g363
1st Shrimp,EDGE,0,0,g363
1st Shrimp,NEAR,0,0,g363
1st Shrimp,AWAY,0,0,g363
1st Shrimp,CONTACT,0,0,g363
1st Shrimp,APART,0,0,g363
1st Shrimp,EAT,0,NA,g363
1st Shrimp,DEFENCE,0,NA,g363
1st Shrimp,DASH,0,NA,g363
1st Shrimp,OUT OF FRME,0,0,g363
1st Shrimp,BLACK EYES,0,0,g363
1st Shrimp,CHASE HETERO,0,NA,g363
1st Shrimp,CHASE CON,0,NA,g363
1st Shrimp,CHASE UNKNOWN,0,NA,g363
2nd Shrimp,INSIDE,0,0,g363
2nd Shrimp,EDGE,0,0,g363
2nd Shrimp,NEAR,0,0,g363
2nd Shrimp,AWAY,0,0,g363
2nd Shrimp,CONTACT,0,0,g363
2nd Shrimp,APART,0,0,g363
2nd Shrimp,EAT,0,NA,g363
2nd Shrimp,DEFENCE,0,NA,g363
2nd Shrimp,DASH,0,NA,g363
2nd Shrimp,OUT OF FRME,0,0,g363
2nd Shrimp,BLACK EYES,0,0,g363
2nd Shrimp,CHASE HETERO,0,NA,g363
2nd Shrimp,CHASE CON,0,NA,g363
2nd Shrimp,CHASE UNKNOWN,0,NA,g363
3rd Shrimp,INSIDE,0,0,g363
3rd Shrimp,EDGE,0,0,g363
3rd Shrimp,NEAR,0,0,g363
3rd Shrimp,AWAY,0,0,g363
3rd Shrimp,CONTACT,0,0,g363
3rd Shrimp,APART,0,0,g363
3rd Shrimp,EAT,0,NA,g363
3rd Shrimp,DEFENCE,0,NA,g363
3rd Shrimp,DASH,0,NA,g363
3rd Shrimp,OUT OF FRME,0,0,g363
3rd Shrimp,BLACK EYES,0,0,g363
3rd Shrimp,CHASE HETERO,0,NA,g363
3rd Shrimp,CHASE CON,0,NA,g363
3rd Shrimp,CHASE UNKNOWN,0,NA,g363
1st Goby,INSIDE,0,0,g363
1st Goby,EDGE,2,8.892,g363
1st Goby,NEAR,4,79.296,g363
1st Goby,AWAY,3,211.804,g363
1st Goby,CONTACT,6,240.183,g363
1st Goby,APART,6,59.806,g363
1st Goby,EAT,5,NA,g363
1st Goby,DEFENCE,0,NA,g363
1st Goby,DASH,0,NA,g363
1st Goby,OUT OF FRME,0,0,g363
1st Goby,BLACK EYES,0,0,g363
1st Goby,CHASE HETERO,0,NA,g363
1st Goby,CHASE CON,1,NA,g363
1st Goby,CHASE UNKNOWN,0,NA,g363
2nd Goby,INSIDE,0,0,g363
2nd Goby,EDGE,0,0,g363
2nd Goby,NEAR,0,0,g363
2nd Goby,AWAY,0,0,g363
2nd Goby,CONTACT,0,0,g363
2nd Goby,APART,0,0,g363
2nd Goby,EAT,0,NA,g363
2nd Goby,DEFENCE,0,NA,g363
2nd Goby,DASH,0,NA,g363
2nd Goby,OUT OF FRME,0,0,g363
2nd Goby,BLACK EYES,0,0,g363
2nd Goby,CHASE HETERO,0,NA,g363
2nd Goby,CHASE CON,0,NA,g363
2nd Goby,CHASE UNKNOWN,0,NA,g363
